user1_id,files_shared,user2_id
a12ebffd1fb8201604f93d2f8fa8f19603b83be4452d07d8dcccf38ac2bf418a,1,2d4ab7b7e9738797651a5f81346bf7ee60cfddd72cb90267af65506ceb09a507
397fb814404cfcbc37f34acfcbb96ecb96e2a0159e4e0e488fedc0c8d9c18281,2,397fb814404cfcbc37f34acfcbb96ecb96e2a0159e4e0e488fedc0c8d9c18281
397fb814404cfcbc37f34acfcbb96ecb96e2a0159e4e0e488fedc0c8d9c18281,1,81dade2d4c5acf75f59093adf6e05b93f44eac54da6a6d2d00f9c69ce5c4a1a7
397fb814404cfcbc37f34acfcbb96ecb96e2a0159e4e0e488fedc0c8d9c18281,2,bdfd2a2dbf40b44462779dbfc868263d891c0c6cc15b5c841644347b03ac8ebd
397fb814404cfcbc37f34acfcbb96ecb96e2a0159e4e0e488fedc0c8d9c18281,2,743c47e46e6f0ba3c59cb3ba5a3b6c92149978cb5b5ad3ac58acb2e9b54c5271
66aed18d869ec72c08e5d38e471b3592f16c2963216a5ed9a7aa95ede9d0fb31,2,93664027a862f77ea1f62c8cef5fcabd2ea9a99afa0cfb017ed7802cf26b3497
66aed18d869ec72c08e5d38e471b3592f16c2963216a5ed9a7aa95ede9d0fb31,1,0a53d213fd0bdfeaed641468a0efa6b46649dcb30ddddcc2cdf74e8cc2a551d5
66aed18d869ec72c08e5d38e471b3592f16c2963216a5ed9a7aa95ede9d0fb31,1,a6c48e75253338722b30f3bf9a1f67ae3009eeaf787be697b899bb8790447236
66aed18d869ec72c08e5d38e471b3592f16c2963216a5ed9a7aa95ede9d0fb31,2,66aed18d869ec72c08e5d38e471b3592f16c2963216a5ed9a7aa95ede9d0fb31
397fb814404cfcbc37f34acfcbb96ecb96e2a0159e4e0e488fedc0c8d9c18281,2,78fe6b41ca66efc68c3bda4b936105dfb8f2bc2b3c482f38e53879934eff6467
397fb814404cfcbc37f34acfcbb96ecb96e2a0159e4e0e488fedc0c8d9c18281,1,e458d0c58220e4f579d36488de76168081d8f0ba114488810f3c851bd27e71e7
66aed18d869ec72c08e5d38e471b3592f16c2963216a5ed9a7aa95ede9d0fb31,1,b62c021c937367993a229da6d4ca242a8bfd6b24ad7981a053e2828bc3b4dfc5
397fb814404cfcbc37f34acfcbb96ecb96e2a0159e4e0e488fedc0c8d9c18281,2,b651c9e6856057cf17acf5e6b83cd22096726208f8d4f99892119c088d8f3b02
66aed18d869ec72c08e5d38e471b3592f16c2963216a5ed9a7aa95ede9d0fb31,1,c99a7becc85c5ea9f5dd88a34d6fe761acff13f8c8623c47bea929698f84efa9
66aed18d869ec72c08e5d38e471b3592f16c2963216a5ed9a7aa95ede9d0fb31,2,2733980d25bdd8338daeb1b436abf217b5cdfb2d8c25dad1d5ccd62c0f41a981
66aed18d869ec72c08e5d38e471b3592f16c2963216a5ed9a7aa95ede9d0fb31,2,8f66b552eab5908333268bb34924be33406b9737a69cf304faacb728c80941e5
66aed18d869ec72c08e5d38e471b3592f16c2963216a5ed9a7aa95ede9d0fb31,1,d47ddd95e1fb9affb175eb644303cb6a284bfbd267ebf21755b9d78e60280e50
59c483d741d52c123c60e2340092baf664b5c427f5b70d50392a206868667e74,1,3b1e3beaa810d90bec2f76c35d213eaa6f3f03108edb9fe7501d56f4f05f4e59
59c483d741d52c123c60e2340092baf664b5c427f5b70d50392a206868667e74,4,553e0c3c7278bb99c89614cfe2d9b0166f47d80e67d6340b5b33e3dd73de609c
59c483d741d52c123c60e2340092baf664b5c427f5b70d50392a206868667e74,1,1e6e275374a95fa72c52ba1f64d302ea7aa61f58b750b5ccbfe6f61c1654c10e
59c483d741d52c123c60e2340092baf664b5c427f5b70d50392a206868667e74,1,674c4b92e94b5def3fc05cae31b836692baa75d97cc46dbcc31bc018ebb99b16
59c483d741d52c123c60e2340092baf664b5c427f5b70d50392a206868667e74,3,48305d6f4a05529d912e0335b7206930caf57af45f67b6e2fde06bb1a0dfc671
59c483d741d52c123c60e2340092baf664b5c427f5b70d50392a206868667e74,1,12a538e4a8ce7a67f448103cf5e8673eac4bc1e9d7754347d75a5424d50b6e8c
59c483d741d52c123c60e2340092baf664b5c427f5b70d50392a206868667e74,2,59c483d741d52c123c60e2340092baf664b5c427f5b70d50392a206868667e74
59c483d741d52c123c60e2340092baf664b5c427f5b70d50392a206868667e74,2,1e2b6e2f4c360d484c7520a4bc74e6d147caa92200a12edb11d3d9bd3b1acef4
59c483d741d52c123c60e2340092baf664b5c427f5b70d50392a206868667e74,4,0136011dd2d0f6507a48af36a671db395d2d0afaf50be666f60a6718729abd73
59c483d741d52c123c60e2340092baf664b5c427f5b70d50392a206868667e74,2,ac793682ec4643c7b35f7d884e60193db63bc976784c5e836e10fa7922091275
59c483d741d52c123c60e2340092baf664b5c427f5b70d50392a206868667e74,4,d675a3059f728ed9fa45a5079d741cdaeae8192e2c19b674e35034d2741e64b1
431d48d968d70c2685c12a9cfa99bb13fff6e346326ebb5aa445a6b48d8839e2,1,7d03d858f6f35c751bf0c519a6f83c55bf250583a31e83d0711296deebc66a29
431d48d968d70c2685c12a9cfa99bb13fff6e346326ebb5aa445a6b48d8839e2,1,2f6ef186ebb34c02a1fa263b59bb1dd696fea381988d5188a791c437f342c85e
431d48d968d70c2685c12a9cfa99bb13fff6e346326ebb5aa445a6b48d8839e2,1,126bc09293081a5eaa5d90c72e9a019f60c7d6e0afb93ab48b832e4f80117584
431d48d968d70c2685c12a9cfa99bb13fff6e346326ebb5aa445a6b48d8839e2,1,431d48d968d70c2685c12a9cfa99bb13fff6e346326ebb5aa445a6b48d8839e2
431d48d968d70c2685c12a9cfa99bb13fff6e346326ebb5aa445a6b48d8839e2,1,ae7ae0f2049f2e5bd3c460bd5b5e9454afdec7c490d8bec23217b5dc7089f034
83da9aad87301fa83fcffc25affd12ace64565532ea44b47a3f5e30c0ed73107,1,d4e4238459f1f51ac93a784d4d0640bed30e608ef3623452678b21e79b01a624
126bc09293081a5eaa5d90c72e9a019f60c7d6e0afb93ab48b832e4f80117584,6,431d48d968d70c2685c12a9cfa99bb13fff6e346326ebb5aa445a6b48d8839e2
126bc09293081a5eaa5d90c72e9a019f60c7d6e0afb93ab48b832e4f80117584,4,7d03d858f6f35c751bf0c519a6f83c55bf250583a31e83d0711296deebc66a29
126bc09293081a5eaa5d90c72e9a019f60c7d6e0afb93ab48b832e4f80117584,3,a0994a191ee11ea77b38a6410747c7497201b6fa384ff1f9176164cafa76d265
83da9aad87301fa83fcffc25affd12ace64565532ea44b47a3f5e30c0ed73107,3,0c8d87ec282f0d2e49c38f852cafbfa6838b1025c696965f42ee14e3d4e45c8b
83da9aad87301fa83fcffc25affd12ace64565532ea44b47a3f5e30c0ed73107,3,803ad23709cf3704933dc31baa6d5ee428306a0ab955bb5bc081d049a22f3e59
83da9aad87301fa83fcffc25affd12ace64565532ea44b47a3f5e30c0ed73107,2,d38aae272f408e9a8f55028fdae27aab49d81168377db5a806bd18bd4be3be43
83da9aad87301fa83fcffc25affd12ace64565532ea44b47a3f5e30c0ed73107,2,5688006b8c3d9ec1c66a4dc65d6aecdab597cd1a419317146651b58a5d1c67d8
126bc09293081a5eaa5d90c72e9a019f60c7d6e0afb93ab48b832e4f80117584,5,d2c31bc84647853f385b616c13d8e84a383c24ca101d4a928527c25d79a73d13
126bc09293081a5eaa5d90c72e9a019f60c7d6e0afb93ab48b832e4f80117584,4,126bc09293081a5eaa5d90c72e9a019f60c7d6e0afb93ab48b832e4f80117584
431d48d968d70c2685c12a9cfa99bb13fff6e346326ebb5aa445a6b48d8839e2,1,7e91b99288d4779de27ea32960cea96f88abd9e03b9d6eff821a054b8953a7b9
431d48d968d70c2685c12a9cfa99bb13fff6e346326ebb5aa445a6b48d8839e2,2,d2c31bc84647853f385b616c13d8e84a383c24ca101d4a928527c25d79a73d13
126bc09293081a5eaa5d90c72e9a019f60c7d6e0afb93ab48b832e4f80117584,7,ae7ae0f2049f2e5bd3c460bd5b5e9454afdec7c490d8bec23217b5dc7089f034
126bc09293081a5eaa5d90c72e9a019f60c7d6e0afb93ab48b832e4f80117584,4,2f6ef186ebb34c02a1fa263b59bb1dd696fea381988d5188a791c437f342c85e
126bc09293081a5eaa5d90c72e9a019f60c7d6e0afb93ab48b832e4f80117584,3,7c5d5c1435b006b0bc1a2901e146010fd6bc8697ae88b591008dcdeb6184f95f
126bc09293081a5eaa5d90c72e9a019f60c7d6e0afb93ab48b832e4f80117584,2,7e91b99288d4779de27ea32960cea96f88abd9e03b9d6eff821a054b8953a7b9
02c214cb6f058253937570e5ded4c5119f7c8fc6775b3e3189048da0a209b4c2,2,80c5594affbc38da87bedc7ae0eb113e1138fce59825ec24a942029d5ae4ac6f
02c214cb6f058253937570e5ded4c5119f7c8fc6775b3e3189048da0a209b4c2,1,15d6a354441590c9788cb4a41c3259dee66b1c8c9ccead0cffc938c9f9b11d01
02c214cb6f058253937570e5ded4c5119f7c8fc6775b3e3189048da0a209b4c2,2,014817061a4de157ecf9836e7191b7123d354e185b277d43ab52e763fe9766c7
02c214cb6f058253937570e5ded4c5119f7c8fc6775b3e3189048da0a209b4c2,3,516da547b6d6fbb2aead9ac1c39ca39f97b480d95c9a02cad5a34476c5659649
02c214cb6f058253937570e5ded4c5119f7c8fc6775b3e3189048da0a209b4c2,2,2c4e487791af6e7942120fc5c2c91fb97e60634cba600aa84d02922c3928ead6
02c214cb6f058253937570e5ded4c5119f7c8fc6775b3e3189048da0a209b4c2,2,a6a105df0eeb62e11d9a3be050ef4f21f94f0c4d04f78c709e94efc066b77099
02c214cb6f058253937570e5ded4c5119f7c8fc6775b3e3189048da0a209b4c2,2,02c214cb6f058253937570e5ded4c5119f7c8fc6775b3e3189048da0a209b4c2
83da9aad87301fa83fcffc25affd12ace64565532ea44b47a3f5e30c0ed73107,3,5c7c4cedee36a4a40080c6b0d8af896e88e954918025bb4f38b7751f45a507ae
83da9aad87301fa83fcffc25affd12ace64565532ea44b47a3f5e30c0ed73107,2,b24938b3c9e4a6a6b480e648d25f124665cbe70fd84bac6f475c392ebd6ba9e0
83da9aad87301fa83fcffc25affd12ace64565532ea44b47a3f5e30c0ed73107,2,fda3b279dbf4dce68b42527b15f7d3cfe5146618f070d7f44b11a7283f3fdb48
83da9aad87301fa83fcffc25affd12ace64565532ea44b47a3f5e30c0ed73107,2,13355caf516ec6944215721a601b4a95357c2c09d13c51a1d2dc92a4f2a12803
83da9aad87301fa83fcffc25affd12ace64565532ea44b47a3f5e30c0ed73107,2,83da9aad87301fa83fcffc25affd12ace64565532ea44b47a3f5e30c0ed73107
83da9aad87301fa83fcffc25affd12ace64565532ea44b47a3f5e30c0ed73107,3,88afddc61427a963fc5e03b5870c893c46817ac011a84e020fe24015c91a8a43
b3f822cb6fb09a7950b51f7aa081a432c450000b7b10e466e5a1c6a8b8303d78,1,ba1238704890423f5b66aeb2d3fd9780d7f9f4dbd3ff99f07b4f5e08c243c902
b3f822cb6fb09a7950b51f7aa081a432c450000b7b10e466e5a1c6a8b8303d78,8,b3f822cb6fb09a7950b51f7aa081a432c450000b7b10e466e5a1c6a8b8303d78
b3f822cb6fb09a7950b51f7aa081a432c450000b7b10e466e5a1c6a8b8303d78,1,181435aac6aaa9b2981e52504763f3c1029fd151ecfbbaa67eb0e9e136b55931
b3f822cb6fb09a7950b51f7aa081a432c450000b7b10e466e5a1c6a8b8303d78,1,9a610959ea9035f2b5030d7a2ab2980f5e237464fa28ad1607cdb18c0557c730
b3f822cb6fb09a7950b51f7aa081a432c450000b7b10e466e5a1c6a8b8303d78,1,0ed2e82026a80a46c05a2f4e6acca6f3f5256138a31926dac43b70088f02d78b
b3f822cb6fb09a7950b51f7aa081a432c450000b7b10e466e5a1c6a8b8303d78,1,076029eee1a40f2867c3edf0d498d27cd69573764304e6b1dea419f41df397c3
b3f822cb6fb09a7950b51f7aa081a432c450000b7b10e466e5a1c6a8b8303d78,3,a345a70dce9907498f2daabd2772337ee2f4c4d30c9d7a422f468ea3794456c9
b3f822cb6fb09a7950b51f7aa081a432c450000b7b10e466e5a1c6a8b8303d78,2,4f9baa35090407b7b628d65158104470f3a5bc9e802b69e2f43ab7760c89a51b
b3f822cb6fb09a7950b51f7aa081a432c450000b7b10e466e5a1c6a8b8303d78,1,b10ddf1e4362287f4aa86928454022187c82189fddfbca1f84f9a0d079a5540d
b3f822cb6fb09a7950b51f7aa081a432c450000b7b10e466e5a1c6a8b8303d78,1,e6cf56ee1a3cd76c81a6eaa21515d67327c7ef95ca9d01dd26c46c8b4036e4d0
b3f822cb6fb09a7950b51f7aa081a432c450000b7b10e466e5a1c6a8b8303d78,1,c1040e420d15c5be1b83e3abb1b1f4aa3484ed355d69ee828ef7f8c8e23ef7c9
b3f822cb6fb09a7950b51f7aa081a432c450000b7b10e466e5a1c6a8b8303d78,1,f3a9da6daf4a0934508dbd5df8f93012a98dd64c97d0d4f7a946d97fef40806f
b3f822cb6fb09a7950b51f7aa081a432c450000b7b10e466e5a1c6a8b8303d78,1,00da16c08812b852b50bbc40b7be67f94c86726827ab882b90d3708527eb8b0f
b3f822cb6fb09a7950b51f7aa081a432c450000b7b10e466e5a1c6a8b8303d78,1,51a15b3ced2514c1c9aee4d58088dfb56400bb2f8eb43b511e7a064c815e4374
b3f822cb6fb09a7950b51f7aa081a432c450000b7b10e466e5a1c6a8b8303d78,2,8a19872b243a1c5a0edfeee67c343de507a8759d4dea3c7fc4eb73d01cc6f524
7d1a66b926e67789ab867ec003d5803544a8e38f028d7cadf2e4d998716fb47d,1,1a211a4c01194ae2a3cd18a1e6cac1a6dc2241f0daaeaef180b9a51f9a0e0766
7d1a66b926e67789ab867ec003d5803544a8e38f028d7cadf2e4d998716fb47d,1,bb9c4416cb7729fd71b10c1364e643a0f33719c522903cc91dbbc368843514f5
7d1a66b926e67789ab867ec003d5803544a8e38f028d7cadf2e4d998716fb47d,1,29eff3177ceb2d9c6a1d9e718ee3dde7a6018956b92e8f843ffbb462500fc42e
7d1a66b926e67789ab867ec003d5803544a8e38f028d7cadf2e4d998716fb47d,1,ae56c14cc6db68ba9e1da5fa53bca5e2431c082ffdf72b4a2414b8a56a62752b
7d1a66b926e67789ab867ec003d5803544a8e38f028d7cadf2e4d998716fb47d,1,1c290ab71a2e5aec1a1d58aebe84093bf5e048a449118c26344faec4c44bd1eb
7d1a66b926e67789ab867ec003d5803544a8e38f028d7cadf2e4d998716fb47d,1,9f5ac5adfde2bcc05f272f624aae97dd4515a27473657347ebf3aa2c817d262b
7d1a66b926e67789ab867ec003d5803544a8e38f028d7cadf2e4d998716fb47d,1,790aef278578456b433b19fc8310aaf51ab407c8290fee3a2ae3b065c6976be2
7d1a66b926e67789ab867ec003d5803544a8e38f028d7cadf2e4d998716fb47d,1,7d1a66b926e67789ab867ec003d5803544a8e38f028d7cadf2e4d998716fb47d
f2c44790cf97fd2a71e2bb63332c89480676847417901e50bcb49ab257725df5,1,963076d16c274c037c9ffa56f14df8a1a1294917403da565b5ddad48a54dc145
f2c44790cf97fd2a71e2bb63332c89480676847417901e50bcb49ab257725df5,1,c77f3881512379d70528342f2cf433399cbf7a987c10c60c7ec8d3895822cb1f
f2c44790cf97fd2a71e2bb63332c89480676847417901e50bcb49ab257725df5,1,aec4aa6df3054737bdf6dc58795c65fd853d9198356b997ac078ec0401d79154
f2c44790cf97fd2a71e2bb63332c89480676847417901e50bcb49ab257725df5,2,b5b66c58395fd4901f8d1a57a08ad7a8ae9774a4bb9ce2d66bdb98fc9081ef6c
f2c44790cf97fd2a71e2bb63332c89480676847417901e50bcb49ab257725df5,2,f2c44790cf97fd2a71e2bb63332c89480676847417901e50bcb49ab257725df5
790aef278578456b433b19fc8310aaf51ab407c8290fee3a2ae3b065c6976be2,1,790aef278578456b433b19fc8310aaf51ab407c8290fee3a2ae3b065c6976be2
790aef278578456b433b19fc8310aaf51ab407c8290fee3a2ae3b065c6976be2,1,2954b25ec5ec18d88ef74e8091c9d0e7ce25ade602645fba9af40f872ee1cf40
790aef278578456b433b19fc8310aaf51ab407c8290fee3a2ae3b065c6976be2,1,7d1a66b926e67789ab867ec003d5803544a8e38f028d7cadf2e4d998716fb47d
f2c44790cf97fd2a71e2bb63332c89480676847417901e50bcb49ab257725df5,1,087514374bc253653025d8b10597b785dae2978b6d7751da48b8e9a723d974fd
790aef278578456b433b19fc8310aaf51ab407c8290fee3a2ae3b065c6976be2,1,bb9c4416cb7729fd71b10c1364e643a0f33719c522903cc91dbbc368843514f5
790aef278578456b433b19fc8310aaf51ab407c8290fee3a2ae3b065c6976be2,1,82dd58f82281132f39d83e3871c491e5fb876da8f87f3597da6f9f4260c3e515
790aef278578456b433b19fc8310aaf51ab407c8290fee3a2ae3b065c6976be2,1,29eff3177ceb2d9c6a1d9e718ee3dde7a6018956b92e8f843ffbb462500fc42e
790aef278578456b433b19fc8310aaf51ab407c8290fee3a2ae3b065c6976be2,1,9f5ac5adfde2bcc05f272f624aae97dd4515a27473657347ebf3aa2c817d262b
ff7b8f83f66c1e573b713bd88e5024ed5ddc80ab984f37af635a51214f127b2b,1,223a648061d88e6d50a582f99ac0ff092f3f203350f0296ef9ceb8a3a67a34de
ff7b8f83f66c1e573b713bd88e5024ed5ddc80ab984f37af635a51214f127b2b,2,ba3439220c5f411a3fadd6e7f8460755dbbd102aa6a0d325558c797745e6d8ed
ff7b8f83f66c1e573b713bd88e5024ed5ddc80ab984f37af635a51214f127b2b,2,8127316d6c9652b229d30c020c8c66432355fcf9ed23a28c46b059685797f256
ff7b8f83f66c1e573b713bd88e5024ed5ddc80ab984f37af635a51214f127b2b,4,02196f2922e643794153a7361b6ec287c736e7e88cfe10789fd416b9bb37cc85
ff7b8f83f66c1e573b713bd88e5024ed5ddc80ab984f37af635a51214f127b2b,3,6ff4768412f53da6134b4824d7e6ab9239fe10b5468b3a085ba8058ac7d52298
ff7b8f83f66c1e573b713bd88e5024ed5ddc80ab984f37af635a51214f127b2b,2,51d1a3d060c6a8ce4ffa1e905b09a7149f672d8cc2ad596705ae4db422d9e881
ff7b8f83f66c1e573b713bd88e5024ed5ddc80ab984f37af635a51214f127b2b,1,eb3de1c02059071ec80c29a38fc1bdb89ff17441d5f5c35ab705c289ac1ed284
ff7b8f83f66c1e573b713bd88e5024ed5ddc80ab984f37af635a51214f127b2b,3,ff7b8f83f66c1e573b713bd88e5024ed5ddc80ab984f37af635a51214f127b2b
ff7b8f83f66c1e573b713bd88e5024ed5ddc80ab984f37af635a51214f127b2b,1,6fa16ff4485416e2765710120dd2431140b32af08e5cf97c446dced51ea6d6b4
ff7b8f83f66c1e573b713bd88e5024ed5ddc80ab984f37af635a51214f127b2b,1,0f7ebd28d04d724206952a7a10059fc6a03dfd679601e369a2e1c61e391dd60e
2514e3652dbde41eb522409ca412b328aee32ff9bd69b3a531978923c9e42264,3,e267c87e0686564f4611b8b30250fe2b3da9d1f696f135b24f1d10e66ccfec37
2514e3652dbde41eb522409ca412b328aee32ff9bd69b3a531978923c9e42264,3,eaeb6383e86c232fea72f0c0a5343082dee14110d559a7ead48488a0cd33efa2
2514e3652dbde41eb522409ca412b328aee32ff9bd69b3a531978923c9e42264,3,dac698d540f6f13e9997fcf25d973426bc29badb1cb3ad3bd8140379018d07c3
2514e3652dbde41eb522409ca412b328aee32ff9bd69b3a531978923c9e42264,3,a12ebffd1fb8201604f93d2f8fa8f19603b83be4452d07d8dcccf38ac2bf418a
2514e3652dbde41eb522409ca412b328aee32ff9bd69b3a531978923c9e42264,3,e67048d32a29564f8d4b996950302415dd6d746a2addf047552de35595e9b41a
2514e3652dbde41eb522409ca412b328aee32ff9bd69b3a531978923c9e42264,1,2d4ab7b7e9738797651a5f81346bf7ee60cfddd72cb90267af65506ceb09a507
2514e3652dbde41eb522409ca412b328aee32ff9bd69b3a531978923c9e42264,2,aaa5ebfc28b3bb53f93d3c31217145ee5ac3ce0b9d8fd6ead34684b394f478b5
2514e3652dbde41eb522409ca412b328aee32ff9bd69b3a531978923c9e42264,3,808c2a86c54a0817c74d651b67c84cdc021bbfe240977ff641d92b6400f874ed
2514e3652dbde41eb522409ca412b328aee32ff9bd69b3a531978923c9e42264,3,2514e3652dbde41eb522409ca412b328aee32ff9bd69b3a531978923c9e42264
8f6b016f917804a1185111592c26331789efa4d1cd285924abf08cbfebe05c1d,2,704726bfe9ba1e0f6ff215bb394b07b44bd200317e53215064e4e26c0762e25a
8f6b016f917804a1185111592c26331789efa4d1cd285924abf08cbfebe05c1d,2,fb868f2f71ef12942399ff6aef80d6910b322fa703eda79b2756802643bf8969
04d3b33b23381678c1646d97822d212f136a9285c26133bdca945d6e536912cb,3,fb868f2f71ef12942399ff6aef80d6910b322fa703eda79b2756802643bf8969
04d3b33b23381678c1646d97822d212f136a9285c26133bdca945d6e536912cb,4,704726bfe9ba1e0f6ff215bb394b07b44bd200317e53215064e4e26c0762e25a
8f6b016f917804a1185111592c26331789efa4d1cd285924abf08cbfebe05c1d,1,42b76c3b2f79ceb1ce6d4c727f92a7a1acd105032c2f0e318a4bfb90b30852d8
8f6b016f917804a1185111592c26331789efa4d1cd285924abf08cbfebe05c1d,3,8f6b016f917804a1185111592c26331789efa4d1cd285924abf08cbfebe05c1d
8f6b016f917804a1185111592c26331789efa4d1cd285924abf08cbfebe05c1d,2,9ffb7509360731a871242515ff254776330628f0ccae7da8758dabccdf67ecf8
8f6b016f917804a1185111592c26331789efa4d1cd285924abf08cbfebe05c1d,2,0b3d912d3ae3c1f3a8884745d60ce414049e5dfb4459d8a9c325ced83cca4f57
8f6b016f917804a1185111592c26331789efa4d1cd285924abf08cbfebe05c1d,2,04d3b33b23381678c1646d97822d212f136a9285c26133bdca945d6e536912cb
2514e3652dbde41eb522409ca412b328aee32ff9bd69b3a531978923c9e42264,4,e045221c2f88120f589523290abca0a1529a06943e56406773ed3d94474edfe0
04d3b33b23381678c1646d97822d212f136a9285c26133bdca945d6e536912cb,3,04d3b33b23381678c1646d97822d212f136a9285c26133bdca945d6e536912cb
04d3b33b23381678c1646d97822d212f136a9285c26133bdca945d6e536912cb,3,46d1289321fe826ce2045cb7baea845f710919727c868ad71883877c1b712ad2
04d3b33b23381678c1646d97822d212f136a9285c26133bdca945d6e536912cb,2,0b3d912d3ae3c1f3a8884745d60ce414049e5dfb4459d8a9c325ced83cca4f57
04d3b33b23381678c1646d97822d212f136a9285c26133bdca945d6e536912cb,2,9ffb7509360731a871242515ff254776330628f0ccae7da8758dabccdf67ecf8
04d3b33b23381678c1646d97822d212f136a9285c26133bdca945d6e536912cb,4,42b76c3b2f79ceb1ce6d4c727f92a7a1acd105032c2f0e318a4bfb90b30852d8
04d3b33b23381678c1646d97822d212f136a9285c26133bdca945d6e536912cb,2,8f6b016f917804a1185111592c26331789efa4d1cd285924abf08cbfebe05c1d
a1f51b701b086eab1e38694d2de07e2c575d9459baf3e9b54487cae72485e059,2,91cb7cc747cdc9344bd8d7f9d3437a2cfeaa74a84891d020c8ae4b3e274aa52f
a1f51b701b086eab1e38694d2de07e2c575d9459baf3e9b54487cae72485e059,2,d2f1c45e76859b970a2aaa20b837cf48f4c24c34d4ef20fd594a92e04999adc5
a1f51b701b086eab1e38694d2de07e2c575d9459baf3e9b54487cae72485e059,1,5815ce6445fbb0b7924ee5f2c1f2c215626ec0a29ad8700e6469950422648049
a1f51b701b086eab1e38694d2de07e2c575d9459baf3e9b54487cae72485e059,3,c8a39bb53b99e0075c8ec44dd68e7e55d5fc771b056244bacc1defbf60253e19
a1f51b701b086eab1e38694d2de07e2c575d9459baf3e9b54487cae72485e059,2,6e049a5bf6c1c4537f21a8b1adacbffea2eff736951736f7bf9a46f327886869
a1f51b701b086eab1e38694d2de07e2c575d9459baf3e9b54487cae72485e059,1,82a7143c387fc4fa6013711c67a9197b1647274db080456621997d8ec03bcdc6
a1f51b701b086eab1e38694d2de07e2c575d9459baf3e9b54487cae72485e059,1,f1ba134533c7ea0211585bf11255f085230d12aaeac4df2012f57ce7f2e7c34c
a1f51b701b086eab1e38694d2de07e2c575d9459baf3e9b54487cae72485e059,1,754f3a6aa68cd98a735b54a16e194558ec9b43d6415a87f40ea79c8b0c65f660
